Heure,Production_Elec
468,361.87130349393954
469,373.0181518837442
470,351.19243416896825
471,273.1878311458507
472,226.3502784103681
473,215.484938794295
474,205.06784921169788
475,185.424194570229
476,160.4231795719959
477,167.56632671434818
478,190.18629266513057
479,207.44889825914865
480,210.42520956846212
481,208.34179165194269
482,202.68680016424713
483,186.31708796302306
484,138.39847588307623
485,128.87427969327314
486,120.24297689626408
487,109.77030689375216
488,110.17018985562899
489,150.4868000902951
490,285.84829726243794
491,386.98751671220214
492,404.25733565453584
493,376.6224008753619
494,312.79293129711937
495,208.23275717872366
496,84.87154372646452
497,74.40778273283668
498,84.22961005357111
499,86.0153968391592
500,84.82487231543381
501,80.95566761332631
502,76.78883178028745
503,68.7527912451411
504,60.41911957906339
505,53.87123469857375
506,50.59729225832895
507,55.35939035323049
508,68.45516011420975
509,85.12250344636516
510,99.40879773106981
511,115.11154489331672
512,188.45990832663608
513,285.8555106107536
514,389.26101159398115
515,442.64644920995335
516,444.52727447817125
517,416.89233969899726
518,358.42023047751906
519,254.00346191335223
520,127.8613164517655
521,129.76717308606717
522,135.12453344283142
523,130.0648042169985
524,122.92165707464619
525,117.56429671788196
526,116.07614106322522
527,114.88561653949984
528,112.80219862298041
529,111.90930523018636
530,110.42114957552963
531,98.51590433827577
532,83.03908552984574
533,71.13384029259186
534,58.633332793475304
535,49.05355618375745
536,85.99397214723328
537,217.00576986939325
538,323.9022326377985
539,384.1242772563076
540,402.64020114228157
541,375.3387488825961
542,308.5688193835974
543,205.7155159253596
544,71.38671102608193
545,66.37174219769032
546,89.28933927940402
547,107.44483826621617
548,116.96903445601926
549,123.51691933650888
550,124.40981272930293
551,120.24297689626408
552,115.18324767043119
553,110.42114957552963
554,104.46852695690269
555,100.30169112386385
556,106.84957600435347
557,117.86192784881331
558,125.00507499116561
559,130.45747383055968
560,195.39685614652907
561,286.35212771582866
562,362.7646275927757
563,410.4556156583372
564,413.0231349968898
565,387.9915709448257
566,323.92005065556657
567,229.95982973671198
568,146.44172976653823
569,158.93502391733915
570,151.79187677498683
571,141.67241832332104
572,133.33874665724332
573,123.81455046744023
574,118.457190110676
575,119.94534576533273
576,123.21928820557754
577,116.67140332508792
578,113.69509201577445
579,111.31404296832368
580,112.50456749204906
581,111.01641183739233
582,105.95668261155943
583,101.21431354801543
584,153.2766411085068
585,254.9896981282077
586,321.9335822352664
587,360.7709458241598
588,381.56927360079686
589,357.3750225216121
590,294.6051875959078
591,197.9465574673136
592,86.78461370908182
593,81.84856100612035
594,85.12250344636516
595,85.12250344636516
596,85.12250344636516
597,92.86091285058018
598,108.9329939208729
599,122.92165707464619
600,122.92165707464619
601,116.37377219415657
602,107.7424693971475
603,102.38510904038326
604,93.15854398151153
605,83.03908552984574
606,76.19356951842477
607,72.91962707817994
608,81.52229183494741
609,96.06506352729996
610,175.8268152957641
611,317.3991081547501
612,372.32467517113605
613,353.2260047063413
614,288.2418619929306
615,172.90417339277593
616,98.74183269209264
617,102.38510904038326
618,97.62301094548172
619,95.5395930289623
620,106.84957600435347
621,122.92165707464619
622,152.68477016778087
623,180.06683421346477
624,202.3891690333158
625,215.18730766336367
626,228.28307742434293
627,245.54568301836102
628,261.61776408865376
629,270.24906688566284
630,275.60642724242706
631,276.2016895042898
632,271.6816421204048
633,258.0300681602779
634,264.68741822002863
635,380.12375197697094
636,492.61601913899915
637,514.8863802130933
638,458.72001058779347
639,315.87827707965187
640,215.52439685701006
641,190.78155492699324
642,155.06581921523164
643,127.98138630047909
644,123.81455046744023
645,126.7908617767537
646,147.0297786800853
647,168.75685123807358
648,164.2923842741034
649,159.23265504827052
650,165.4829087978288
651,173.2213182020438
652,166.97106445248554
653,164.59001540503476
654,157.44686826268241
655,142.8629428470464
656,161.07232659320493
657,153.0398927322164
658,161.40941578685135
659,183.90209854060447
660,249.52626391331916
661,306.472455077994
662,301.91464529196236
663,292.332957668655
664,290.19035265806303
665,290.19035265806303
666,289.297459265269
667,288.99982813433763
668,288.1069347415436
669,285.7258856940928
670,278.88036968267187
671,273.820640456839
672,268.7609112310061
