FR,offshore,430037,0.6314
FR,offshore,430038,0.5178
FR,offshore,430039,0.5178
FR,offshore,430040,0.5004
FR,offshore,430041,0.4303
FR,offshore,430042,0.461
FR,offshore,430043,0.5337
FR,offshore,430044,0.5365
FR,offshore,430045,0.6169
FR,offshore,430046,0.5479
FR,offshore,430047,0.5135
FR,offshore,430048,0.5719
FR,offshore,430049,0.5761
FR,offshore,430050,0.5565
FR,offshore,430051,0.5337
FR,offshore,430052,0.5522
FR,offshore,430053,0.5926
FR,offshore,430054,0.6049
FR,offshore,430055,0.5789
FR,offshore,430056,0.5607
FR,offshore,430057,0.5294
FR,offshore,430058,0.538
FR,offshore,430059,0.5178
FR,offshore,430060,0.5019
FR,offshore,430061,0.4274
FR,offshore,430062,0.4566
FR,offshore,430063,0.4595
FR,offshore,430064,0.4902
FR,offshore,430065,0.5422
FR,offshore,430066,0.6076
FR,offshore,430067,0.7364
FR,offshore,430068,0.8051
FR,offshore,430069,0.8234
FR,offshore,430070,0.8188
FR,offshore,430071,0.7932
FR,offshore,430072,0.7666
FR,offshore,430073,0.6909
FR,offshore,430074,0.5899
FR,offshore,430075,0.5149
FR,offshore,430076,0.442
FR,offshore,430077,0.3697
FR,offshore,430078,0.301
FR,offshore,430079,0.221
FR,offshore,430080,0.1681
FR,offshore,430081,0.113
FR,offshore,430082,0.0715
FR,offshore,430083,0.0299
FR,offshore,430084,0.0113
FR,offshore,430085,0.0065
FR,offshore,430086,0.0034
FR,offshore,430087,6e-04
FR,offshore,430088,4e-04
FR,offshore,430089,0.0011
FR,offshore,430090,0.0041
FR,offshore,430091,0.001
FR,offshore,430092,0.0196
FR,offshore,430093,0.0411
FR,offshore,430094,0.0638
FR,offshore,430095,0.1046
FR,offshore,430096,0.1821
FR,offshore,430097,0.2384
FR,offshore,430098,0.2491
FR,offshore,430099,0.2651
FR,offshore,430100,0.2945
FR,offshore,430101,0.3063
FR,offshore,430102,0.3514
FR,offshore,430103,0.3754
FR,offshore,430104,0.3854
FR,offshore,430105,0.3983
FR,offshore,430106,0.4056
FR,offshore,430107,0.3458
FR,offshore,430108,0.2854
FR,offshore,430109,0.2726
FR,offshore,430110,0.2651
FR,offshore,430111,0.2854
FR,offshore,430112,0.288
FR,offshore,430113,0.2528
FR,offshore,430114,0.1831
FR,offshore,430115,0.176
FR,offshore,430116,0.2054
FR,offshore,430117,0.2165
FR,offshore,430118,0.2054
FR,offshore,430119,0.301
FR,offshore,430120,0.4464
FR,offshore,430121,0.4961
FR,offshore,430122,0.5193
FR,offshore,430123,0.5351
FR,offshore,430124,0.5422
FR,offshore,430125,0.5048
FR,offshore,430126,0.4376
FR,offshore,430127,0.3998
FR,offshore,430128,0.3725
FR,offshore,430129,0.3782
FR,offshore,430130,0.3754
FR,offshore,430131,0.364
FR,offshore,430132,0.3868
FR,offshore,430133,0.4332
FR,offshore,430134,0.5351
FR,offshore,430135,0.6262
FR,offshore,430136,0.6262
FR,offshore,430137,0.6366
FR,offshore,430138,0.6644
FR,offshore,430139,0.7104
FR,offshore,430140,0.7269
FR,offshore,430141,0.7816
FR,offshore,430142,0.8148
FR,offshore,430143,0.8524
FR,offshore,430144,0.8853
FR,offshore,430145,0.9133
FR,offshore,430146,0.9393
FR,offshore,430147,0.966
FR,offshore,430148,0.9797
FR,offshore,430149,0.9835
FR,offshore,430150,0.9764
FR,offshore,430151,0.9752
FR,offshore,430152,0.9793
FR,offshore,430153,0.9859
FR,offshore,430154,0.9899
FR,offshore,430155,0.9907
FR,offshore,430156,0.9889
FR,offshore,430157,0.9899
FR,offshore,430158,0.9869
FR,offshore,430159,0.9884
FR,offshore,430160,0.9882
FR,offshore,430161,0.9847
FR,offshore,430162,0.9889
FR,offshore,430163,0.9904
FR,offshore,430164,0.9861
FR,offshore,430165,0.977
FR,offshore,430166,0.9723
FR,offshore,430167,0.9697
FR,offshore,430168,0.9612
FR,offshore,430169,0.9426
FR,offshore,430170,0.9125
FR,offshore,430171,0.881
FR,offshore,430172,0.8423
FR,offshore,430173,0.7549
FR,offshore,430174,0.6693
FR,offshore,430175,0.5872
FR,offshore,430176,0.3811
FR,offshore,430177,0.1801
FR,offshore,430178,0.0508
FR,offshore,430179,0.0703
